2025-07-16 20:06:40 | ETH/USDT | Signal: buy | Price: 3291.68 | RSI: 3291.68
2025-07-29 16:39:24 | BNB/USDT | Signal: sell | Price: 821.87 | RSI: 42.99 | Confidence: 1.00
2025-07-29 16:39:27 | INJ/USDT | Signal: buy | Price: 14.80 | RSI: 50.24 | Confidence: 1.00
2025-07-29 16:41:09 | BTC/USDT | Signal: buy | Price: 118911.60 | RSI: 56.69 | Confidence: 1.00
2025-07-29 16:41:12 | ETH/USDT | Signal: buy | Price: 3859.96 | RSI: 58.55 | Confidence: 1.00
2025-07-29 16:41:14 | XMR/USDT | Signal: sell | Price: 320.61 | RSI: 48.06 | Confidence: 0.78
2025-07-29 16:41:19 | DOT/USDT | Signal: buy | Price: 4.03 | RSI: 56.28 | Confidence: 1.00
2025-07-29 16:41:28 | APT/USDT | Signal: buy | Price: 4.72 | RSI: 55.04 | Confidence: 1.00
2025-07-29 16:41:30 | BNB/USDT | Signal: sell | Price: 821.38 | RSI: 41.76 | Confidence: 1.00
2025-07-29 16:41:33 | INJ/USDT | Signal: buy | Price: 14.83 | RSI: 53.08 | Confidence: 1.00
2025-07-29 16:43:17 | BTC/USDT | Signal: buy | Price: 118783.80 | RSI: 49.58 | Confidence: 1.00
2025-07-29 16:43:20 | ETH/USDT | Signal: buy | Price: 3853.58 | RSI: 53.04 | Confidence: 1.00
2025-07-29 16:43:23 | XMR/USDT | Signal: sell | Price: 320.04 | RSI: 43.15 | Confidence: 0.78
2025-07-29 16:43:25 | LTC/USDT | Signal: buy | Price: 110.08 | RSI: 57.22 | Confidence: 1.00
2025-07-29 16:43:28 | DOT/USDT | Signal: buy | Price: 4.02 | RSI: 49.93 | Confidence: 1.00
2025-07-29 16:43:33 | AVAX/USDT | Signal: buy | Price: 25.01 | RSI: 54.14 | Confidence: 1.00
2025-07-29 16:43:38 | APT/USDT | Signal: buy | Price: 4.71 | RSI: 47.14 | Confidence: 1.00
2025-07-29 16:43:43 | INJ/USDT | Signal: buy | Price: 14.74 | RSI: 44.33 | Confidence: 1.00
2025-07-29 16:45:32 | XMR/USDT | Signal: sell | Price: 319.91 | RSI: 42.37 | Confidence: 0.78
2025-07-29 16:45:47 | BNB/USDT | Signal: sell | Price: 818.43 | RSI: 35.56 | Confidence: 0.78
2025-07-29 16:47:47 | BNB/USDT | Signal: sell | Price: 816.84 | RSI: 32.77 | Confidence: 0.78
2025-07-29 16:49:47 | BNB/USDT | Signal: sell | Price: 816.11 | RSI: 31.64 | Confidence: 0.78
2025-07-29 16:49:49 | INJ/USDT | Signal: sell | Price: 14.73 | RSI: 42.85 | Confidence: 0.71
2025-07-29 16:51:46 | BNB/USDT | Signal: sell | Price: 815.26 | RSI: 30.40 | Confidence: 0.78
2025-07-29 16:53:45 | BNB/USDT | Signal: sell | Price: 816.05 | RSI: 32.71 | Confidence: 0.78
2025-07-29 16:55:40 | AVAX/USDT | Signal: sell | Price: 24.89 | RSI: 44.98 | Confidence: 0.71
2025-07-29 16:55:46 | BNB/USDT | Signal: sell | Price: 814.90 | RSI: 29.81 | Confidence: 0.78
2025-07-29 16:57:41 | AVAX/USDT | Signal: sell | Price: 24.91 | RSI: 46.83 | Confidence: 0.71
2025-07-29 16:57:48 | BNB/USDT | Signal: sell | Price: 814.71 | RSI: 29.53 | Confidence: 0.78
2025-07-29 16:59:42 | AVAX/USDT | Signal: sell | Price: 24.95 | RSI: 49.50 | Confidence: 0.71
2025-07-29 16:59:48 | BNB/USDT | Signal: sell | Price: 814.97 | RSI: 29.93 | Confidence: 0.78
2025-07-29 17:01:41 | SOL/USDT | Signal: sell | Price: 182.06 | RSI: 31.86 | Confidence: 0.82
2025-07-29 17:01:49 | BNB/USDT | Signal: sell | Price: 814.37 | RSI: 28.92 | Confidence: 0.78
2025-07-29 17:03:42 | SOL/USDT | Signal: sell | Price: 181.76 | RSI: 29.90 | Confidence: 0.82
2025-07-29 17:03:49 | BNB/USDT | Signal: sell | Price: 814.48 | RSI: 29.10 | Confidence: 0.78
2025-07-29 17:03:52 | INJ/USDT | Signal: sell | Price: 14.50 | RSI: 27.06 | Confidence: 0.78
2025-07-29 17:05:43 | SOL/USDT | Signal: sell | Price: 181.15 | RSI: 26.49 | Confidence: 0.82
2025-07-29 17:05:45 | AVAX/USDT | Signal: sell | Price: 24.66 | RSI: 34.07 | Confidence: 0.78
2025-07-29 17:05:52 | BNB/USDT | Signal: sell | Price: 810.80 | RSI: 24.17 | Confidence: 0.78
2025-07-29 17:05:55 | INJ/USDT | Signal: sell | Price: 14.40 | RSI: 22.95 | Confidence: 0.78
2025-07-29 17:07:48 | SOL/USDT | Signal: sell | Price: 180.87 | RSI: 25.11 | Confidence: 0.82
2025-07-29 17:07:50 | AVAX/USDT | Signal: sell | Price: 24.60 | RSI: 31.72 | Confidence: 0.78
2025-07-29 17:07:58 | BNB/USDT | Signal: sell | Price: 811.31 | RSI: 24.77 | Confidence: 0.78
2025-07-29 17:08:01 | INJ/USDT | Signal: sell | Price: 14.37 | RSI: 22.08 | Confidence: 0.78
2025-07-29 17:09:51 | SOL/USDT | Signal: sell | Price: 181.00 | RSI: 25.74 | Confidence: 0.82
2025-07-29 17:09:54 | AVAX/USDT | Signal: sell | Price: 24.56 | RSI: 30.56 | Confidence: 0.78
2025-07-29 17:10:01 | BNB/USDT | Signal: sell | Price: 812.50 | RSI: 28.29 | Confidence: 0.78
2025-07-29 17:10:04 | INJ/USDT | Signal: sell | Price: 14.38 | RSI: 22.97 | Confidence: 0.78
2025-07-29 17:11:51 | ETH/USDT | Signal: buy | Price: 3806.81 | RSI: 29.21 | Confidence: 0.82
2025-07-29 17:12:00 | SOL/USDT | Signal: sell | Price: 181.08 | RSI: 27.41 | Confidence: 0.82
2025-07-29 17:12:09 | BNB/USDT | Signal: sell | Price: 814.34 | RSI: 34.53 | Confidence: 0.78
2025-07-29 17:12:11 | INJ/USDT | Signal: sell | Price: 14.42 | RSI: 27.98 | Confidence: 0.78
2025-07-29 17:13:57 | ETH/USDT | Signal: buy | Price: 3810.83 | RSI: 32.34 | Confidence: 0.82
2025-07-29 17:14:07 | SOL/USDT | Signal: sell | Price: 181.35 | RSI: 31.05 | Confidence: 0.82
2025-07-29 17:14:14 | BNB/USDT | Signal: sell | Price: 814.12 | RSI: 33.83 | Confidence: 0.78
2025-07-29 17:14:18 | INJ/USDT | Signal: sell | Price: 14.47 | RSI: 33.14 | Confidence: 0.78
2025-07-29 17:16:03 | XMR/USDT | Signal: sell | Price: 316.94 | RSI: 26.12 | Confidence: 0.82
2025-07-29 17:16:10 | SOL/USDT | Signal: sell | Price: 181.42 | RSI: 32.26 | Confidence: 0.82
2025-07-29 17:16:12 | AVAX/USDT | Signal: sell | Price: 24.65 | RSI: 37.41 | Confidence: 0.78
2025-07-29 17:16:16 | TRX/USDT | Signal: buy | Price: 0.34 | RSI: 38.98 | Confidence: 0.75
2025-07-29 17:16:21 | BNB/USDT | Signal: sell | Price: 814.12 | RSI: 33.94 | Confidence: 0.78
2025-07-29 17:16:24 | INJ/USDT | Signal: sell | Price: 14.48 | RSI: 34.17 | Confidence: 0.78
2025-07-29 17:18:12 | LTC/USDT | Signal: sell | Price: 108.90 | RSI: 40.90 | Confidence: 0.78
2025-07-29 17:18:18 | SOL/USDT | Signal: sell | Price: 181.55 | RSI: 33.95 | Confidence: 0.82
2025-07-29 17:18:20 | AVAX/USDT | Signal: sell | Price: 24.72 | RSI: 41.70 | Confidence: 1.00
2025-07-29 17:18:24 | TRX/USDT | Signal: buy | Price: 0.34 | RSI: 36.87 | Confidence: 0.75
2025-07-29 17:18:27 | BNB/USDT | Signal: sell | Price: 815.36 | RSI: 37.93 | Confidence: 0.78
2025-07-29 17:20:16 | XMR/USDT | Signal: sell | Price: 316.89 | RSI: 25.99 | Confidence: 0.82
2025-07-29 17:20:23 | SOL/USDT | Signal: sell | Price: 181.24 | RSI: 29.79 | Confidence: 0.82
2025-07-29 17:20:31 | AVAX/USDT | Signal: sell | Price: 24.64 | RSI: 37.58 | Confidence: 0.78
2025-07-29 17:20:35 | TRX/USDT | Signal: buy | Price: 0.34 | RSI: 37.60 | Confidence: 0.75
2025-07-29 17:20:40 | INJ/USDT | Signal: sell | Price: 14.48 | RSI: 34.24 | Confidence: 0.78
2025-07-29 17:22:32 | SOL/USDT | Signal: sell | Price: 181.15 | RSI: 29.20 | Confidence: 0.82
2025-07-29 17:22:34 | AVAX/USDT | Signal: sell | Price: 24.66 | RSI: 38.48 | Confidence: 0.78
2025-07-29 17:22:38 | TRX/USDT | Signal: buy | Price: 0.34 | RSI: 39.00 | Confidence: 0.75
2025-07-29 17:22:44 | INJ/USDT | Signal: sell | Price: 14.49 | RSI: 35.29 | Confidence: 0.78
2025-07-29 17:24:31 | LTC/USDT | Signal: sell | Price: 109.06 | RSI: 44.45 | Confidence: 0.78
2025-07-29 17:24:36 | SOL/USDT | Signal: sell | Price: 181.60 | RSI: 34.87 | Confidence: 0.82
2025-07-29 17:24:39 | AVAX/USDT | Signal: sell | Price: 24.79 | RSI: 45.79 | Confidence: 1.00
2025-07-29 17:24:42 | TRX/USDT | Signal: buy | Price: 0.34 | RSI: 37.60 | Confidence: 0.75
2025-07-29 17:24:46 | BNB/USDT | Signal: sell | Price: 815.95 | RSI: 40.06 | Confidence: 1.00
2025-07-29 17:26:32 | BTC/USDT | Signal: buy | Price: 118362.10 | RSI: 39.98 | Confidence: 0.78
2025-07-29 17:26:42 | SOL/USDT | Signal: sell | Price: 181.82 | RSI: 37.76 | Confidence: 0.75
2025-07-29 17:26:44 | AVAX/USDT | Signal: buy | Price: 24.89 | RSI: 51.04 | Confidence: 0.71
2025-07-29 17:26:48 | TRX/USDT | Signal: buy | Price: 0.34 | RSI: 35.41 | Confidence: 0.75
2025-07-29 17:26:52 | BNB/USDT | Signal: sell | Price: 815.86 | RSI: 40.36 | Confidence: 1.00
2025-07-29 17:28:36 | BTC/USDT | Signal: buy | Price: 118224.50 | RSI: 35.65 | Confidence: 0.78
2025-07-29 17:28:45 | SOL/USDT | Signal: sell | Price: 181.69 | RSI: 36.73 | Confidence: 0.75
2025-07-29 17:28:48 | AVAX/USDT | Signal: buy | Price: 24.82 | RSI: 47.35 | Confidence: 0.71
2025-07-29 17:28:53 | TRX/USDT | Signal: buy | Price: 0.34 | RSI: 34.21 | Confidence: 0.75
2025-07-29 17:30:40 | BTC/USDT | Signal: buy | Price: 118250.00 | RSI: 36.31 | Confidence: 0.78
2025-07-29 17:30:51 | SOL/USDT | Signal: sell | Price: 181.90 | RSI: 38.84 | Confidence: 0.75
2025-07-29 17:30:54 | AVAX/USDT | Signal: buy | Price: 24.82 | RSI: 47.21 | Confidence: 0.71
2025-07-29 17:30:58 | TRX/USDT | Signal: buy | Price: 0.34 | RSI: 36.19 | Confidence: 0.75
2025-07-29 17:31:01 | BNB/USDT | Signal: sell | Price: 815.99 | RSI: 41.00 | Confidence: 1.00
2025-07-29 17:32:48 | BTC/USDT | Signal: buy | Price: 118261.50 | RSI: 36.66 | Confidence: 0.78
2025-07-29 17:32:52 | XMR/USDT | Signal: sell | Price: 316.79 | RSI: 28.18 | Confidence: 0.82
2025-07-29 17:33:01 | SOL/USDT | Signal: sell | Price: 181.95 | RSI: 39.50 | Confidence: 0.75
2025-07-29 17:33:06 | AVAX/USDT | Signal: buy | Price: 24.82 | RSI: 47.59 | Confidence: 0.71
2025-07-29 17:33:12 | TRX/USDT | Signal: buy | Price: 0.34 | RSI: 35.73 | Confidence: 0.75
2025-07-29 17:34:59 | BTC/USDT | Signal: buy | Price: 118150.80 | RSI: 33.56 | Confidence: 0.78
2025-07-29 17:35:04 | LTC/USDT | Signal: sell | Price: 108.90 | RSI: 42.88 | Confidence: 0.78
2025-07-29 17:35:10 | SOL/USDT | Signal: sell | Price: 181.75 | RSI: 37.94 | Confidence: 0.75
2025-07-29 17:35:16 | TRX/USDT | Signal: buy | Price: 0.34 | RSI: 38.91 | Confidence: 0.75
2025-07-29 17:37:03 | BTC/USDT | Signal: buy | Price: 118216.90 | RSI: 36.99 | Confidence: 0.78
2025-07-29 17:37:08 | LTC/USDT | Signal: sell | Price: 109.00 | RSI: 44.67 | Confidence: 0.78
2025-07-29 17:37:13 | SOL/USDT | Signal: sell | Price: 181.82 | RSI: 38.88 | Confidence: 0.75
2025-07-29 17:37:18 | TRX/USDT | Signal: buy | Price: 0.34 | RSI: 36.53 | Confidence: 0.75
2025-07-29 17:39:09 | BTC/USDT | Signal: buy | Price: 118108.20 | RSI: 32.42 | Confidence: 0.78
2025-07-29 17:39:17 | SOL/USDT | Signal: sell | Price: 181.24 | RSI: 33.41 | Confidence: 0.75
2025-07-29 17:39:22 | TRX/USDT | Signal: buy | Price: 0.34 | RSI: 37.34 | Confidence: 0.75
2025-07-29 17:41:11 | XMR/USDT | Signal: sell | Price: 316.32 | RSI: 28.70 | Confidence: 0.82
2025-07-29 17:41:14 | LTC/USDT | Signal: sell | Price: 108.90 | RSI: 43.37 | Confidence: 0.78
2025-07-29 17:41:24 | SOL/USDT | Signal: sell | Price: 181.36 | RSI: 35.43 | Confidence: 0.82
2025-07-29 17:41:31 | AVAX/USDT | Signal: sell | Price: 24.68 | RSI: 42.12 | Confidence: 1.00
2025-07-29 17:41:35 | TRX/USDT | Signal: buy | Price: 0.34 | RSI: 39.08 | Confidence: 0.75
2025-07-29 17:41:38 | BNB/USDT | Signal: sell | Price: 813.73 | RSI: 36.54 | Confidence: 0.78
2025-07-29 17:41:41 | INJ/USDT | Signal: sell | Price: 14.46 | RSI: 36.17 | Confidence: 0.78
2025-07-29 17:43:23 | BTC/USDT | Signal: sell | Price: 118284.10 | RSI: 41.68 | Confidence: 0.71
2025-07-29 17:43:28 | XMR/USDT | Signal: sell | Price: 316.31 | RSI: 28.57 | Confidence: 0.82
2025-07-29 17:43:30 | LTC/USDT | Signal: sell | Price: 108.99 | RSI: 44.91 | Confidence: 0.78
2025-07-29 17:43:36 | SOL/USDT | Signal: sell | Price: 181.39 | RSI: 35.88 | Confidence: 0.82
2025-07-29 17:43:39 | AVAX/USDT | Signal: sell | Price: 24.70 | RSI: 43.51 | Confidence: 1.00
2025-07-29 17:43:45 | TRX/USDT | Signal: buy | Price: 0.34 | RSI: 35.54 | Confidence: 0.75
2025-07-29 17:43:49 | BNB/USDT | Signal: sell | Price: 812.78 | RSI: 34.13 | Confidence: 0.78
2025-07-29 17:43:52 | INJ/USDT | Signal: sell | Price: 14.46 | RSI: 37.05 | Confidence: 0.78
2025-07-29 17:45:37 | BTC/USDT | Signal: sell | Price: 118274.90 | RSI: 41.35 | Confidence: 0.71
2025-07-29 17:45:39 | ETH/USDT | Signal: sell | Price: 3813.17 | RSI: 40.65 | Confidence: 0.71
2025-07-29 17:45:42 | XMR/USDT | Signal: sell | Price: 316.88 | RSI: 35.37 | Confidence: 0.82
2025-07-29 17:45:45 | LTC/USDT | Signal: sell | Price: 109.25 | RSI: 49.40 | Confidence: 0.78
2025-07-29 17:45:48 | DOT/USDT | Signal: sell | Price: 3.97 | RSI: 43.96 | Confidence: 0.78
2025-07-29 17:45:51 | ADA/USDT | Signal: sell | Price: 0.79 | RSI: 41.80 | Confidence: 0.78
2025-07-29 17:45:54 | SOL/USDT | Signal: sell | Price: 181.60 | RSI: 38.74 | Confidence: 0.82
2025-07-29 17:45:56 | AVAX/USDT | Signal: sell | Price: 24.74 | RSI: 45.55 | Confidence: 1.00
2025-07-29 17:45:59 | ALGO/USDT | Signal: sell | Price: 0.26 | RSI: 41.69 | Confidence: 0.78
2025-07-29 17:46:02 | TRX/USDT | Signal: buy | Price: 0.34 | RSI: 37.41 | Confidence: 0.75
2025-07-29 17:46:04 | APT/USDT | Signal: sell | Price: 4.65 | RSI: 42.57 | Confidence: 0.78
2025-07-29 17:46:07 | BNB/USDT | Signal: sell | Price: 813.10 | RSI: 34.74 | Confidence: 0.78
2025-07-29 17:46:09 | INJ/USDT | Signal: sell | Price: 14.49 | RSI: 39.18 | Confidence: 0.78
2025-07-29 17:47:56 | XMR/USDT | Signal: sell | Price: 316.04 | RSI: 27.89 | Confidence: 0.82
2025-07-29 17:48:01 | LTC/USDT | Signal: sell | Price: 108.77 | RSI: 41.96 | Confidence: 0.78
2025-07-29 17:48:08 | SOL/USDT | Signal: sell | Price: 181.04 | RSI: 33.99 | Confidence: 0.82
2025-07-29 17:48:12 | AVAX/USDT | Signal: sell | Price: 24.63 | RSI: 40.34 | Confidence: 1.00
2025-07-29 17:48:23 | TRX/USDT | Signal: buy | Price: 0.34 | RSI: 35.81 | Confidence: 0.75
2025-07-29 17:48:28 | BNB/USDT | Signal: sell | Price: 811.46 | RSI: 31.65 | Confidence: 0.78
2025-07-29 17:48:38 | INJ/USDT | Signal: sell | Price: 14.43 | RSI: 35.20 | Confidence: 0.78
2025-07-29 17:50:22 | BTC/USDT | Signal: sell | Price: 118059.90 | RSI: 35.32 | Confidence: 0.78
2025-07-29 17:50:29 | XMR/USDT | Signal: sell | Price: 316.23 | RSI: 28.84 | Confidence: 0.75
2025-07-29 17:50:33 | LTC/USDT | Signal: sell | Price: 108.72 | RSI: 41.50 | Confidence: 0.78
2025-07-29 17:50:42 | SOL/USDT | Signal: sell | Price: 180.61 | RSI: 31.18 | Confidence: 0.82
2025-07-29 17:50:45 | AVAX/USDT | Signal: sell | Price: 24.52 | RSI: 36.48 | Confidence: 0.78
2025-07-29 17:50:50 | TRX/USDT | Signal: buy | Price: 0.34 | RSI: 36.82 | Confidence: 0.75
2025-07-29 17:50:55 | BNB/USDT | Signal: sell | Price: 810.43 | RSI: 29.96 | Confidence: 0.78
2025-07-29 17:50:57 | INJ/USDT | Signal: sell | Price: 14.35 | RSI: 31.57 | Confidence: 0.78
2025-07-29 17:52:43 | BTC/USDT | Signal: sell | Price: 117841.40 | RSI: 30.26 | Confidence: 0.78
2025-07-29 17:52:53 | XMR/USDT | Signal: sell | Price: 315.29 | RSI: 24.44 | Confidence: 0.75
2025-07-29 17:53:04 | SOL/USDT | Signal: sell | Price: 180.05 | RSI: 28.00 | Confidence: 0.82
2025-07-29 17:53:07 | AVAX/USDT | Signal: sell | Price: 24.39 | RSI: 32.77 | Confidence: 0.78
2025-07-29 17:53:10 | ALGO/USDT | Signal: sell | Price: 0.26 | RSI: 28.30 | Confidence: 0.82
2025-07-29 17:53:13 | TRX/USDT | Signal: buy | Price: 0.34 | RSI: 33.17 | Confidence: 0.75
2025-07-29 17:53:17 | BNB/USDT | Signal: sell | Price: 809.25 | RSI: 28.13 | Confidence: 0.78
2025-07-29 17:53:20 | INJ/USDT | Signal: sell | Price: 14.24 | RSI: 26.97 | Confidence: 0.78
2025-07-29 17:55:03 | BTC/USDT | Signal: sell | Price: 117759.90 | RSI: 28.78 | Confidence: 0.78
2025-07-29 17:55:09 | XMR/USDT | Signal: sell | Price: 315.05 | RSI: 24.32 | Confidence: 0.82
2025-07-29 17:55:14 | ADA/USDT | Signal: sell | Price: 0.78 | RSI: 24.77 | Confidence: 0.82
2025-07-29 17:55:16 | SOL/USDT | Signal: sell | Price: 179.72 | RSI: 26.39 | Confidence: 0.82
2025-07-29 17:55:19 | AVAX/USDT | Signal: sell | Price: 24.31 | RSI: 30.74 | Confidence: 0.78
2025-07-29 17:55:21 | ALGO/USDT | Signal: sell | Price: 0.26 | RSI: 26.89 | Confidence: 0.82
2025-07-29 17:55:26 | BNB/USDT | Signal: sell | Price: 810.52 | RSI: 30.24 | Confidence: 0.78
2025-07-29 17:55:28 | INJ/USDT | Signal: sell | Price: 14.24 | RSI: 27.62 | Confidence: 0.78
2025-07-29 17:56:07 | BTC/USDT | Signal: sell | Price: 117747.90 | RSI: 28.56 | Confidence: 0.83
2025-07-29 17:56:10 | XMR/USDT | Signal: sell | Price: 315.02 | RSI: 23.95 | Confidence: 0.87
2025-07-29 17:56:13 | LTC/USDT | Signal: sell | Price: 107.65 | RSI: 32.56 | Confidence: 0.70
2025-07-29 17:56:15 | DOT/USDT | Signal: sell | Price: 3.92 | RSI: 32.44 | Confidence: 0.70
2025-07-29 17:56:18 | ADA/USDT | Signal: sell | Price: 0.78 | RSI: 27.59 | Confidence: 0.70
2025-07-29 17:56:21 | SOL/USDT | Signal: sell | Price: 180.08 | RSI: 30.18 | Confidence: 0.87
2025-07-29 17:56:24 | AVAX/USDT | Signal: sell | Price: 24.38 | RSI: 33.85 | Confidence: 0.83
2025-07-29 17:56:28 | ALGO/USDT | Signal: sell | Price: 0.26 | RSI: 31.29 | Confidence: 0.70
2025-07-29 17:56:32 | APT/USDT | Signal: sell | Price: 4.60 | RSI: 32.48 | Confidence: 0.70
2025-07-29 17:56:40 | BNB/USDT | Signal: sell | Price: 811.07 | RSI: 32.27 | Confidence: 0.83
2025-07-29 17:56:43 | INJ/USDT | Signal: sell | Price: 14.30 | RSI: 32.57 | Confidence: 0.83
2025-07-29 17:58:26 | BTC/USDT | Signal: sell | Price: 117784.70 | RSI: 29.91 | Confidence: 0.83
2025-07-29 17:58:31 | XMR/USDT | Signal: sell | Price: 315.33 | RSI: 27.64 | Confidence: 0.87
2025-07-29 17:58:34 | LTC/USDT | Signal: sell | Price: 107.92 | RSI: 36.55 | Confidence: 0.70
2025-07-29 17:58:36 | DOT/USDT | Signal: sell | Price: 3.92 | RSI: 34.60 | Confidence: 0.70
2025-07-29 17:58:39 | ADA/USDT | Signal: sell | Price: 0.78 | RSI: 31.25 | Confidence: 0.70
2025-07-29 17:58:41 | SOL/USDT | Signal: sell | Price: 180.26 | RSI: 32.39 | Confidence: 0.87
2025-07-29 17:58:44 | AVAX/USDT | Signal: sell | Price: 24.50 | RSI: 39.76 | Confidence: 0.83
2025-07-29 17:58:46 | ALGO/USDT | Signal: sell | Price: 0.26 | RSI: 33.51 | Confidence: 0.70
2025-07-29 17:58:50 | APT/USDT | Signal: sell | Price: 4.60 | RSI: 33.29 | Confidence: 0.70
2025-07-29 17:58:52 | BNB/USDT | Signal: sell | Price: 811.24 | RSI: 32.95 | Confidence: 0.83
2025-07-29 17:58:56 | INJ/USDT | Signal: sell | Price: 14.31 | RSI: 33.23 | Confidence: 0.83
2025-07-29 18:00:40 | BTC/USDT | Signal: sell | Price: 117761.10 | RSI: 30.11 | Confidence: 0.83
2025-07-29 18:00:43 | ETH/USDT | Signal: sell | Price: 3775.33 | RSI: 29.43 | Confidence: 0.83
2025-07-29 18:00:46 | XMR/USDT | Signal: sell | Price: 315.82 | RSI: 32.96 | Confidence: 0.87
2025-07-29 18:00:49 | LTC/USDT | Signal: sell | Price: 107.88 | RSI: 37.04 | Confidence: 0.70
2025-07-29 18:00:52 | DOT/USDT | Signal: sell | Price: 3.92 | RSI: 34.68 | Confidence: 0.87
2025-07-29 18:00:54 | ADA/USDT | Signal: sell | Price: 0.78 | RSI: 33.68 | Confidence: 0.87
2025-07-29 18:00:56 | SOL/USDT | Signal: sell | Price: 180.21 | RSI: 32.75 | Confidence: 0.87
2025-07-29 18:00:59 | AVAX/USDT | Signal: sell | Price: 24.53 | RSI: 40.93 | Confidence: 1.00
2025-07-29 18:01:01 | ALGO/USDT | Signal: sell | Price: 0.26 | RSI: 36.18 | Confidence: 0.87
2025-07-29 18:01:06 | APT/USDT | Signal: sell | Price: 4.60 | RSI: 34.00 | Confidence: 0.87
2025-07-29 18:01:09 | BNB/USDT | Signal: sell | Price: 811.46 | RSI: 34.10 | Confidence: 0.83
2025-07-29 18:01:11 | INJ/USDT | Signal: sell | Price: 14.31 | RSI: 33.64 | Confidence: 0.83
2025-07-29 18:02:54 | BTC/USDT | Signal: sell | Price: 117872.10 | RSI: 33.78 | Confidence: 0.83
2025-07-29 18:02:57 | ETH/USDT | Signal: sell | Price: 3778.27 | RSI: 30.23 | Confidence: 0.83
2025-07-29 18:02:59 | XMR/USDT | Signal: sell | Price: 316.02 | RSI: 34.99 | Confidence: 0.87
2025-07-29 18:03:03 | LTC/USDT | Signal: sell | Price: 107.87 | RSI: 36.94 | Confidence: 0.70
2025-07-29 18:03:06 | DOT/USDT | Signal: sell | Price: 3.92 | RSI: 35.30 | Confidence: 0.87
2025-07-29 18:03:09 | ADA/USDT | Signal: sell | Price: 0.78 | RSI: 31.97 | Confidence: 0.87
2025-07-29 18:03:11 | SOL/USDT | Signal: sell | Price: 180.16 | RSI: 32.45 | Confidence: 0.87
2025-07-29 18:03:14 | AVAX/USDT | Signal: sell | Price: 24.48 | RSI: 39.62 | Confidence: 0.83
2025-07-29 18:03:18 | ALGO/USDT | Signal: sell | Price: 0.26 | RSI: 33.99 | Confidence: 0.87
2025-07-29 18:03:22 | APT/USDT | Signal: sell | Price: 4.58 | RSI: 31.03 | Confidence: 0.87
2025-07-29 18:03:34 | BNB/USDT | Signal: sell | Price: 809.37 | RSI: 30.30 | Confidence: 0.83
2025-07-29 18:03:36 | INJ/USDT | Signal: sell | Price: 14.24 | RSI: 30.96 | Confidence: 0.83
2025-07-29 18:05:19 | BTC/USDT | Signal: sell | Price: 117742.90 | RSI: 29.74 | Confidence: 0.83
2025-07-29 18:05:21 | ETH/USDT | Signal: sell | Price: 3771.51 | RSI: 28.41 | Confidence: 0.83
2025-07-29 18:05:24 | XMR/USDT | Signal: sell | Price: 316.44 | RSI: 38.96 | Confidence: 0.87
2025-07-29 18:05:26 | LTC/USDT | Signal: sell | Price: 107.75 | RSI: 36.01 | Confidence: 0.70
2025-07-29 18:05:29 | DOT/USDT | Signal: sell | Price: 3.92 | RSI: 35.34 | Confidence: 0.87
2025-07-29 18:05:31 | ADA/USDT | Signal: sell | Price: 0.78 | RSI: 33.25 | Confidence: 0.87
2025-07-29 18:05:34 | SOL/USDT | Signal: sell | Price: 180.05 | RSI: 31.82 | Confidence: 0.87
2025-07-29 18:05:36 | AVAX/USDT | Signal: sell | Price: 24.59 | RSI: 43.64 | Confidence: 1.00
2025-07-29 18:05:38 | ALGO/USDT | Signal: sell | Price: 0.26 | RSI: 36.72 | Confidence: 0.87
2025-07-29 18:05:42 | APT/USDT | Signal: sell | Price: 4.59 | RSI: 31.92 | Confidence: 0.87
2025-07-29 18:05:44 | BNB/USDT | Signal: sell | Price: 810.94 | RSI: 33.04 | Confidence: 0.73
2025-07-29 18:05:46 | INJ/USDT | Signal: sell | Price: 14.21 | RSI: 29.98 | Confidence: 0.83
2025-07-29 18:07:30 | BTC/USDT | Signal: sell | Price: 117686.30 | RSI: 28.62 | Confidence: 0.83
2025-07-29 18:07:32 | ETH/USDT | Signal: sell | Price: 3767.61 | RSI: 27.40 | Confidence: 0.83
2025-07-29 18:07:34 | XMR/USDT | Signal: sell | Price: 316.40 | RSI: 38.58 | Confidence: 0.87
2025-07-29 18:07:36 | LTC/USDT | Signal: sell | Price: 107.66 | RSI: 35.22 | Confidence: 0.70
2025-07-29 18:07:39 | DOT/USDT | Signal: sell | Price: 3.92 | RSI: 34.47 | Confidence: 0.87
2025-07-29 18:07:41 | ADA/USDT | Signal: sell | Price: 0.78 | RSI: 30.49 | Confidence: 0.87
2025-07-29 18:07:43 | SOL/USDT | Signal: sell | Price: 179.50 | RSI: 28.86 | Confidence: 0.87
2025-07-29 18:07:45 | AVAX/USDT | Signal: sell | Price: 24.52 | RSI: 41.25 | Confidence: 1.00
2025-07-29 18:07:48 | ALGO/USDT | Signal: sell | Price: 0.26 | RSI: 34.39 | Confidence: 0.87
2025-07-29 18:07:52 | APT/USDT | Signal: sell | Price: 4.58 | RSI: 30.93 | Confidence: 0.87
2025-07-29 18:07:54 | BNB/USDT | Signal: sell | Price: 808.77 | RSI: 29.09 | Confidence: 0.73
2025-07-29 18:07:57 | INJ/USDT | Signal: sell | Price: 14.14 | RSI: 27.49 | Confidence: 0.83
